,BVI,BVL,HP,MP_cost,ap_damage,ap_fraction,armor,attack_interval,attributes,caste,category,charge,class,damage,damage_mod_all,damage_mod_fire,damage_mod_magic,damage_mod_missiles,damage_mod_physical,faction,fly_speed,ground_speed,key_name,leadership,mass,melee_A,melee_D,melee_weapon,missile_ap_damage,missile_ap_fraction,missile_damage,missile_projectiles,missile_range,missile_shots_per_volley,missile_total_damage,missile_weapon,models,name,shield,total_damage,weight_class
584,0,15,5400,550,20,0.8333333333333334,40,4.5,wh_hideForest_unbreakable_chargeReflectorVsL,melee_infantry,inf_melee,6,inf_mel,4,0,0,0,0,0,wef,0.0,33.0,wh_dlc05_wef_inf_eternal_guard_1_qb,80,100,26,44,wh_dlc05_wef_asrai_spear,0,0.0,0,0,0,0,0,,75,Eternal Guard (Shields),55,24,medium
585,0,0,4140,550,3,0.11538461538461539,15,4.3,wh_hideForest_mountedFireMove,missile_infantry,inf_ranged,7,inf_mis,23,0,0,0,0,0,wef,0.0,36.0,wh_dlc05_wef_inf_glade_guard_0,60,100,20,27,wh_dlc05_wef_sword_archer,4,0.18181818181818182,18,1,170,1,22,wh_dlc05_wef_standard_bow,60,Glade Guard,0,26,medium
586,0,0,4140,650,3,0.11538461538461539,15,4.3,wh_hideForest_mountedFireMove,missile_infantry,inf_ranged,7,inf_mis,23,0,0,0,0,0,wef,0.0,36.0,wh_dlc05_wef_inf_glade_guard_1,60,100,20,27,wh_dlc05_wef_sword_archer,16,0.8888888888888888,2,1,170,1,18,wh_dlc05_wef_starfire_bow,60,Glade Guard (Starfire Shafts),0,26,medium
587,0,0,4140,650,3,0.11538461538461539,15,4.3,wh_hideForest_mountedFireMove,missile_infantry,inf_ranged,7,inf_mis,23,0,0,0,0,0,wef,0.0,36.0,wh_dlc05_wef_inf_glade_guard_1_qb,60,100,20,22,wh_dlc05_wef_sword_archer,16,0.8888888888888888,2,1,170,1,18,wh_dlc05_wef_starfire_bow,60,Glade Guard (Starfire Shafts),0,26,medium
588,0,0,4140,600,3,0.11538461538461539,15,4.3,wh_hideForest_mountedFireMove,missile_infantry,inf_ranged,7,inf_mis,23,0,0,0,0,0,wef,0.0,36.0,wh_dlc05_wef_inf_glade_guard_2,60,100,20,27,wh_dlc05_wef_sword_archer,4,0.18181818181818182,18,1,170,1,22,wh_dlc05_wef_hagbane_bow,60,Glade Guard (Hagbane Tips),0,26,medium
589,8,0,5100,800,10,0.2777777777777778,15,4.5,wh_hideForest_immuneToPsych,melee_infantry,inf_melee,24,inf_mel,26,0,0,0,0,20,wef,0.0,46.0,wh_dlc05_wef_inf_wardancers_0,70,110,44,34,wh_dlc05_wef_sword_dual,0,0.0,0,0,0,0,0,,75,Wardancers,0,36,medium
590,0,23,5100,950,20,0.625,15,4.6,wh_hideForest_immPsy_chargeReflectorVsL,melee_infantry,inf_melee,12,inf_mel,12,0,0,0,0,20,wef,0.0,46.0,wh_dlc05_wef_inf_wardancers_1,70,110,30,49,wh_dlc05_wef_spear_wardancer,0,0.0,0,0,0,0,0,,75,Wardancers (Asrai Spears),0,32,medium
591,0,0,4050,1100,7,0.21875,15,4.3,wh_guerrilla_stalk_mountedFireMove,missile_infantry,inf_ranged,8,inf_mis,25,0,0,0,0,0,wef,0.0,42.0,wh_dlc05_wef_inf_waywatchers_0,72,100,28,32,wh_dlc05_wef_sword_waywatcher,20,0.7692307692307693,6,1,190,1,26,wh_dlc05_wef_waywatchers_bow,45,Waywatchers,0,32,medium
592,0,0,6300,1050,32,0.7619047619047619,40,4.3,wh_hideForest_immPsy,melee_infantry,inf_melee,22,inf_mel,10,0,0,0,0,0,wef,0.0,36.0,wh_dlc05_wef_inf_wildwood_rangers_0,76,110,48,38,wh_dlc05_wef_greatsword,0,0.0,0,0,0,0,0,,75,Wildwood Rangers,0,42,medium
593,0,0,3497,800,156,0.4,30,4.0,wh_fear,monster,inf_melee,62,inf_mel,234,0,0,0,0,0,wef,110.0,70.0,wh_dlc05_wef_mon_great_eagle_0,60,1300,44,30,wh_dlc05_wef_great_eagle_claws,0,0.0,0,0,0,0,0,,1,Great Eagle,0,390,medium
594,0,0,6576,900,18,0.3103448275862069,80,4.0,wh_fear_hideForest_immPsy_chargeReflectorVsL,monstrous_infantry,inf_melee,14,inf_mel,40,0,-25,0,15,20,wef,0.0,34.0,wh_dlc05_wef_mon_treekin_0,70,1500,20,54,wh_dlc05_wef_treekin_claws,0,0.0,0,0,0,0,0,,12,Tree Kin,0,58,heavy
595,0,0,6996,1500,110,0.22,100,4.0,wh2_hideForest_fear_terror_chargeReflector,monster,inf_melee,30,inf_mel,390,0,-25,0,15,20,wef,0.0,35.0,wh_dlc05_wef_mon_treeman_0,90,7000,45,56,wh_dlc05_wef_treeman_claws,0,0.0,0,0,0,0,0,,1,Treeman,0,500,medium
596,0,0,4410,750,6,0.23076923076923078,50,5.0,wh_guerrilla_hideForest_mountedFireMove,missile_cavalry,cavalry,30,cav_mis,20,0,0,0,0,0,chs,0.0,90.0,wh_dlc06_chs_cav_marauder_horsemasters_0,54,500,26,26,wh_main_chs_marauder_horsemaster_spear,8,0.3076923076923077,18,1,90,1,26,wh_main_chs_javelin_heavy,45,Marauder Horsemasters,0,26,medium
597,0,0,3834,1200,155,0.34831460674157305,80,3.6,wh_encourage_fear_terror,hero,war_beast,50,com,290,0,0,0,15,0,chs,85.0,70.0,wh_dlc06_chs_cha_chaos_sorcerer_death_9,60,1600,40,34,wh_dlc01_chs_manticore_caster,0,0.0,0,0,0,0,0,,1,Chaos Sorcerer (Death),0,445,heavy
598,0,0,3834,1200,155,0.34831460674157305,80,3.6,wh_encourage_fear_terror,hero,war_beast,50,com,290,0,0,0,15,0,chs,85.0,70.0,wh_dlc06_chs_cha_chaos_sorcerer_fire_9,60,1600,40,34,wh_dlc01_chs_manticore_caster,0,0.0,0,0,0,0,0,,1,Chaos Sorcerer (Fire),0,445,heavy
599,0,0,3834,1200,155,0.34831460674157305,80,3.6,wh_encourage_fear_terror,hero,war_beast,50,com,290,0,0,0,15,0,chs,85.0,70.0,wh_dlc06_chs_cha_chaos_sorcerer_metal_9,60,1600,40,34,wh_dlc01_chs_manticore_caster,0,0.0,0,0,0,0,0,,1,Chaos Sorcerer (Metal),0,445,heavy
600,0,0,3827,900,155,0.34831460674157305,45,3.6,wh2_fear_rampage_terror,monster,inf_melee,50,inf_mel,290,0,0,0,15,0,chs,85.0,70.0,wh_dlc06_chs_feral_manticore,56,1600,40,34,wh_dlc01_chs_manticore,0,0.0,0,0,0,0,0,,1,Chaos Feral Manticore,0,445,heavy
601,0,0,2376,550,12,0.2727272727272727,120,4.0,wh_encourage_guerrilla_hideForest,melee_infantry,inf_melee,26,inf_mel,32,0,0,0,0,0,chs,0.0,32.0,wh_dlc06_chs_inf_aspiring_champions_0,80,250,46,62,wh_dlc06_chs_aspiring_champions_sword,0,0.0,0,0,0,0,0,,12,Aspiring Champions,55,44,heavy
602,0,0,3207,550,7,0.25,40,4.3,wh2_cantRun_hideForest,warmachine,artillery,2,art_fld,21,0,0,25,0,0,dwf,0.0,20.0,wh_dlc06_dwf_art_bolt_thrower_0,75,2000,16,20,wh_main_dwf_axe,0,0.0,0,0,0,0,0,,24,Bolt Thrower,0,28,very_heavy
603,0,0,3432,900,7,0.25,40,4.3,wh_cantRun,warmachine,artillery,2,art_fld,21,0,0,25,0,0,dwf,0.0,20.0,wh_dlc06_dwf_art_gob_lobber_0,76,3000,20,29,wh_main_dwf_axe,0,0.0,0,0,0,0,0,,24,Gob-Lobber (Grudge Thrower),0,28,very_heavy
604,0,0,4191,1150,160,0.35555555555555557,120,4.0,wh_chargeReflector_encourage_hideForest,lord,inf_melee,30,com,290,0,0,25,15,0,dwf,0.0,32.0,wh_dlc06_dwf_cha_belegar_ironhammer_0,85,900,60,55,wh_dlc06_dwf_hammer_hero_belegar,0,0.0,0,0,0,0,0,,1,Belegar Ironhammer,55,450,heavy
605,0,0,1905,1150,220,0.7857142857142857,0,4.0,wh_encourage_fear_hideForest_unbreakable_terror,hero,inf_ranged,18,com,60,0,0,0,0,75,dwf,0.0,32.0,wh_dlc06_dwf_cha_master_engineer_ghost_0,80,900,42,32,wh_dlc06_dwf_master_engineer_hammer_magical,180,0.75,60,1,180,1,240,wh_main_dwf_master_engineer_rifle,1,Dramar Hammerfist,0,280,heavy
606,0,0,3261,800,100,0.29411764705882354,120,4.0,wh_encourage_hideForest,lord,inf_melee,16,com,240,0,0,25,15,0,dwf,0.0,32.0,wh_dlc06_dwf_cha_runelord_0,75,900,40,45,wh_dlc06_dwf_hammer_caster_hero,0,0.0,0,0,0,0,0,,1,Runelord,0,340,heavy
607,0,0,4164,1250,100,0.29411764705882354,120,4.0,wh_encourage_hideForest,lord,inf_melee,18,com,240,0,0,40,15,25,dwf,0.0,30.0,wh_dlc06_dwf_cha_runelord_1,85,900,40,52,wh_dlc06_dwf_hammer_caster_hero,0,0.0,0,0,0,0,0,,1,Runelord,0,340,heavy
608,0,0,1905,1000,90,0.28125,0,4.0,wh_encourage_fear_hideForest_unbreakable_terror,hero,inf_melee,16,com,230,0,0,0,0,75,dwf,0.0,32.0,wh_dlc06_dwf_cha_runesmith_ghost_0,80,900,40,38,wh_dlc06_dwf_hammer_runesmith_magical,0,0.0,0,0,0,0,0,,1,Throni Ironbrow,0,320,heavy
609,0,0,2085,1000,125,0.3333333333333333,0,4.0,wh_encourage_fear_hideForest_unbreakable_terror,hero,inf_melee,28,com,250,0,0,0,0,75,dwf,0.0,32.0,wh_dlc06_dwf_cha_thane_ghost_0,80,900,55,50,wh_dlc06_dwf_axe_hero_magical,0,0.0,0,0,0,0,0,,1,King Lunn Ironhammer,35,375,heavy
610,0,0,2085,1000,125,0.3333333333333333,0,4.0,wh_encourage_fear_hideForest_unbreakable_terror,hero,inf_melee,18,com,250,0,0,0,0,75,dwf,0.0,32.0,wh_dlc06_dwf_cha_thane_ghost_1,80,900,38,60,wh_dlc06_dwf_axe_hero_magical,0,0.0,0,0,0,0,0,,1,Halkenhaf Stonebeard,60,375,heavy
611,0,0,4920,750,8,0.25806451612903225,40,4.3,wh2_chargeReflectorVsL_guerrilla_hideForest_immPsy_stalk,missile_infantry,inf_ranged,10,inf_mis,23,0,0,25,0,0,dwf,0.0,33.0,wh_dlc06_dwf_inf_bugmans_rangers_0,75,140,24,38,wh_dlc06_dwarf_axe_rangers,4,0.2,16,1,160,1,20,wh_dlc06_dwf_crossow_bolt_bugmans_rangers,60,Bugman's Rangers,35,31,heavy
612,0,24,6480,1150,16,0.3333333333333333,0,4.3,wh_hideForest_unbreakable_chargeReflectorVsL,melee_infantry,inf_melee,26,inf_mel,32,0,0,25,0,20,dwf,0.0,40.0,wh_dlc06_dwf_inf_dragonback_slayers_0,100,160,45,44,wh_main_dwf_slayer_axe_dual,0,0.0,0,0,0,0,0,,60,Dragonback Slayers (Slayers),30,48,light
613,0,0,5700,600,17,0.7727272727272727,80,4.3,wh_guerrilla_hideForest,missile_infantry,inf_melee,10,inf_mel,5,0,0,25,0,0,dwf,0.0,28.0,wh_dlc06_dwf_inf_ekrund_miners_0,78,150,23,26,wh_main_dwf_miners_pickaxe,0,0.0,1,1,55,1,1,wh_main_dwf_blasting_charges,75,Ekrund Miners (Miners - Blasting Charges),0,22,heavy
614,0,0,8640,1500,10,0.3125,125,4.3,wh_chargeReflector_hideForest_immPsy_guerrilla,melee_infantry,inf_melee,8,inf_mel,22,0,0,25,0,0,dwf,0.0,26.0,wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0,95,250,36,86,wh_main_dwf_axe_ironbreakers,0,0.0,1,1,60,1,1,wh_main_dwf_cinderblast_bomb,90,Norgrimlings Ironbreakers (Ironbreakers),35,32,very_heavy
615,0,0,2688,1050,3,0.15,125,4.0,wh_hideForest,missile_infantry,inf_ranged,6,inf_mis,17,0,70,35,0,20,dwf,0.0,26.0,wh_dlc06_dwf_inf_norgrimlings_irondrakes_0,95,180,25,37,wh_main_dwf_drakegun,10,0.6666666666666666,5,1,90,1,15,wh_dlc06_dwf_drakegun_skolder,21,The Skolder Guard (Irondrakes),0,20,very_heavy
616,0,0,6450,1000,25,0.7352941176470589,100,4.3,wh_chargeReflectorVsL_encourage_hideForest_immuneToPsych,melee_infantry,inf_melee,16,inf_mel,9,0,0,25,0,0,dwf,0.0,26.0,wh_dlc06_dwf_inf_old_grumblers_0,90,200,36,51,wh_main_dwf_longbeards_axe_great,0,0.0,0,0,0,0,0,,75,The Grumbling Guard (Longbeards - Great Weapons),0,34,heavy
617,0,0,6750,1450,40,0.7272727272727273,100,4.2,wh_hideForest_immuneToPsych,melee_infantry,inf_melee,18,inf_mel,15,0,0,25,0,0,dwf,0.0,28.0,wh_dlc06_dwf_inf_peak_gate_guard_0,90,170,54,46,wh_dlc06_dwf_hammerers_peak,0,0.0,0,0,0,0,0,,75,Peak Gate Guard (Hammerers),0,55,heavy
618,0,0,4080,500,7,0.25,40,4.3,wh_guerrilla_hideForest_stalk,missile_infantry,inf_ranged,4,inf_mis,21,0,0,25,0,0,dwf,0.0,33.0,wh_dlc06_dwf_inf_rangers_0,62,120,18,26,wh_main_dwf_axe,4,0.2,16,1,160,1,20,wh_main_dwf_crossbow,60,Rangers,35,28,heavy
619,0,0,4080,650,23,0.7666666666666667,40,4.3,wh_guerrilla_hideForest_stalk,missile_infantry,inf_ranged,16,inf_mis,7,0,0,25,0,0,dwf,0.0,33.0,wh_dlc06_dwf_inf_rangers_1,62,120,22,20,wh_main_dwf_axe_great_quarreller,26,0.8125,6,1,75,1,32,wh_dlc06_dwf_rangers_throwing_axe,60,Rangers (Great Weapons),0,30,heavy
620,0,0,4080,750,23,0.7666666666666667,40,4.3,wh_guerrilla_hideForest_stalk,missile_infantry,inf_ranged,16,inf_mis,7,0,0,25,0,0,dwf,0.0,33.0,wh_dlc06_dwf_inf_ulthars_raiders_0,72,120,27,29,wh_main_dwf_axe_great_quarreller,26,0.8125,6,1,75,1,32,wh_dlc06_dwf_raiders_throwing_axe,60,Ulthar's Raiders (Rangers - Great Weapons),0,30,heavy
621,6,0,5850,700,6,0.21428571428571427,85,4.3,wh_chargeReflectorVsL_hideForest,melee_infantry,inf_melee,12,inf_mel,22,0,0,25,0,0,dwf,0.0,28.0,wh_dlc06_dwf_inf_warriors_dragonfire_pass_0,80,150,27,53,wh_dlc06_dwf_axe_dragonfire,0,0.0,0,0,0,0,0,,75,Warriors of Dragonfire Pass (Dwarf Warriors),35,28,heavy
622,0,0,2193,1400,20,0.22727272727272727,100,3.2,wh_mountedFireMove,warmachine,inf_ranged,30,inf_mis,68,0,0,25,0,0,dwf,90.0,60.0,wh_dlc06_dwf_veh_skyhammer_0,76,1100,47,7,wh_main_dwf_gyrobomber,31,0.7380952380952381,11,1,125,8,42,wh_main_dwf_clatter_gun,1,Skyhammer (Gyrobomber),0,88,heavy
623,0,0,4506,300,114,0.3,95,4.0,wh_encourage_hideForest_unbreakable,hero,inf_melee,26,com,266,0,0,0,15,0,emp,0.0,31.0,wh_dlc06_emp_cha_arch_lector_0_boss,75,400,30,55,wh_dlc04_emp_hammer_arch_lector,0,0.0,0,0,0,0,0,,1,Arch Lector,0,380,medium
624,0,0,2766,500,125,0.3333333333333333,85,4.0,wh_encourage_hideForest_unbreakable,hero,inf_melee,40,com,250,0,0,0,15,0,emp,0.0,34.0,wh_dlc06_emp_cha_captain_0_boss,65,800,50,40,wh_main_emp_sword_hero,0,0.0,0,0,0,0,0,,1,Empire Captain,35,375,medium
625,0,0,3588,600,100,0.30303030303030304,30,4.0,wh_encourage_hideForest_mountedFireMove_unbreakable,hero,inf_ranged,30,com,230,0,0,25,15,0,emp,0.0,34.0,wh_dlc06_emp_cha_witch_hunter_boss,65,500,36,34,wh_main_emp_sword_witchhunter,117,0.78,33,1,125,1,150,wh_dlc06_emp_witchhunter_boss_pistol,1,Witch Hunter,0,330,medium
626,0,0,3159,800,3,0.125,15,4.3,wh_cantRun,warmachine,artillery,5,art_fld,21,0,0,0,0,0,grn,0.0,20.0,wh_dlc06_grn_art_hammer_of_gork_0,50,3000,13,10,wh_main_sword_short,0,0.0,0,0,0,0,0,,33,Hammer of Gork (Goblin Rock Lobber),0,24,heavy
627,0,12,5760,1300,23,0.71875,90,5.1,wh_encourage_hideForest,melee_cavalry,cavalry,50,cav_shk,9,0,0,0,0,0,grn,0.0,62.0,wh_dlc06_grn_cav_broken_tusks_mob_0,78,1250,27,29,wh_main_grn_orc_boar_spear,0,0.0,0,0,0,0,0,,45,Broken Tusks Mob (Orc Boar Boy Big 'Uns),0,32,heavy
628,0,0,4005,650,6,0.23076923076923078,45,4.0,wh_guerrilla_hideForest_mountedFireMove_strider_stalk,missile_cavalry,cavalry,14,cav_mis,20,0,0,0,0,0,grn,0.0,78.0,wh_dlc06_grn_cav_deff_creepers_0,54,700,19,31,wh_main_grn_goblin_sword_poison_spider_rider,2,0.18181818181818182,9,1,100,1,11,wh_main_grn_goblin_bow_poison_spider_rider,45,Deff Creepers (Forest Goblin Spider Rider Archers),0,26,medium
629,10,0,2970,750,19,0.7037037037037037,25,4.0,wh_guerrilla_hideForest_immPsy,melee_infantry,cavalry,26,cav_mel,8,0,0,0,25,0,grn,0.0,82.0,wh_dlc06_grn_cav_durkits_squigs_0,60,750,28,26,wh_dlc06_grn_goblin_sword_squig_hopper,0,0.0,0,0,0,0,0,,45,Durkit's Squigs (Night Goblin Squig Hoppers),0,27,medium
630,0,0,3420,600,3,0.125,25,4.3,wh_guerrilla_hideForest_mountedFireMove_immPsy,missile_cavalry,cavalry,10,cav_mis,21,0,0,0,0,0,grn,0.0,92.0,wh_dlc06_grn_cav_mogrubbs_marauders_0,48,350,19,21,wh_main_sword_short,10,0.9090909090909091,1,1,100,1,11,wh_dlc06_grn_goblin_bow_mogrubb,60,Mogrubb's Mangy Marauders (Goblin Wolf Archers),0,24,light
631,0,0,3420,450,5,0.20833333333333334,25,4.5,wh_guerrilla_hideForest_fear,melee_cavalry,cavalry,18,cav_mel,19,0,0,0,0,0,grn,0.0,92.0,wh_dlc06_grn_cav_moon_howlers_0,54,350,27,29,wh_main_grn_goblin_spear_wolf,0,0.0,0,0,0,0,0,,60,Moon-howlers (Goblin Wolf Riders),30,24,light
632,10,0,2970,650,19,0.7037037037037037,25,4.0,wh_guerrilla_hideForest_immPsy,melee_cavalry,cavalry,26,cav_mel,8,0,0,0,0,0,grn,0.0,82.0,wh_dlc06_grn_cav_squig_hoppers_0,50,750,23,18,wh_dlc06_grn_goblin_sword_squig_hopper,0,0.0,0,0,0,0,0,,45,Night Goblin Squig Hoppers,0,27,medium
633,12,0,4782,650,6,0.25,45,4.0,wh_guerrilla_hideForest,chariot,war_machine,38,chariot,18,0,0,0,0,0,grn,0.0,90.0,wh_dlc06_grn_cav_teef_robbers_0,55,680,20,29,wh_main_grn_wolf_chariot,3,0.13636363636363635,19,2,115,1,22,wh_main_grn_wolf_chariot_bow,18,Teef Robbers (Goblin Wolf Chariot),0,24,heavy
634,0,0,2931,450,140,0.35,25,4.0,wh_encourage_hideForest,lord,inf_melee,35,com,260,0,0,0,15,0,grn,0.0,35.0,wh_dlc06_grn_cha_night_goblin_warboss_0,60,350,45,53,wh_dlc06_grn_goblin_spear_hero_general_poison,0,0.0,0,0,0,0,0,,1,Night Goblin Warboss,55,400,light
635,40,0,3348,850,260,0.65,55,4.0,wh_encourage_hideForest_immuneToPsych,lord,cavalry,65,com,140,0,0,0,15,0,grn,0.0,82.0,wh_dlc06_grn_cha_night_goblin_warboss_1,60,1300,45,53,wh_dlc06_grn_spear_squig_hero,0,0.0,0,0,0,0,0,,1,Night Goblin Warboss,35,400,light
636,0,30,4701,1150,275,0.7051282051282052,50,4.0,wh_chargeReflectorVsL_encourage_hideForest,lord,inf_melee,52,com,115,0,0,0,15,0,grn,0.0,34.0,wh_dlc06_grn_cha_skarsnik_0,75,1700,48,55,wh_dlc06_grn_skarsnik_halberd,0,0.0,0,0,0,0,0,,1,Skarsnik,0,390,light
637,0,0,3096,550,95,0.27941176470588236,30,4.0,wh_encourage_hideForest,lord,inf_melee,55,com,245,0,0,0,0,25,grn,0.0,36.0,wh_dlc06_grn_cha_wurrzag_0,65,800,43,25,wh_dlc06_grn_wurrzag,0,0.0,0,0,0,0,0,,1,Wurrzag,0,340,light
638,0,0,3510,850,240,0.7058823529411765,55,4.0,wh_encourage_hideForest,lord,cavalry,80,com,100,0,0,0,0,25,grn,0.0,62.0,wh_dlc06_grn_cha_wurrzag_1,65,1800,43,25,wh_dlc06_grn_wurrzag_boar,0,0.0,0,0,0,0,0,,1,Wurrzag,0,340,light
639,0,0,6720,600,6,0.2222222222222222,15,4.0,wh_guerrilla_stalk_unbreakable,melee_infantry,inf_melee,12,inf_mel,21,0,0,0,0,0,grn,0.0,35.0,wh_dlc06_grn_inf_da_eight_peaks_loonies_0,100,90,32,34,wh_main_grn_goblin_sword_poison,0,0.0,0,0,0,0,0,,120,Da Eight Peak Loonies (Night Goblin - Fanatics),55,27,light
640,0,0,4860,600,6,0.2222222222222222,15,4.0,wh_guerrilla_stalk,missile_infantry,inf_ranged,7,inf_mis,21,0,0,0,0,0,grn,0.0,35.0,wh_dlc06_grn_inf_da_rusty_arrers_0,45,90,19,29,wh_main_grn_goblin_sword_poison,1,0.09090909090909091,10,1,115,1,11,wh_main_grn_goblin_bow_sundered,90,Da Rusty Arrers (Night Goblin Archers),0,27,light
641,0,0,6720,550,6,0.2222222222222222,15,4.3,wh_guerrilla_stalk_immPsy,melee_infantry,inf_melee,12,inf_mel,21,0,0,0,0,0,grn,0.0,35.0,wh_dlc06_grn_inf_da_warlords_boyz_0,54,90,32,34,wh_dlc06_grn_goblin_sword_rustblight,0,0.0,0,0,0,0,0,,120,Da Warlord's Boyz (Night Goblins),55,27,light
642,0,0,6120,1400,38,0.7307692307692307,115,3.7,wh_hideForest_immuneToPsych,melee_infantry,inf_melee,30,inf_mel,14,0,0,0,0,0,grn,0.0,29.0,wh_dlc06_grn_inf_krimson_killerz_0,82,190,43,36,wh_dlc06_grn_axe_krimson,0,0.0,0,0,0,0,0,,45,Krimson Killerz (Black Orcs),0,52,heavy
643,0,0,6240,500,18,0.75,15,4.6,wh_guerrilla_stalk,melee_infantry,inf_melee,20,inf_mel,6,0,0,0,0,0,grn,0.0,37.0,wh_dlc06_grn_inf_nasty_skulkers_0,40,90,26,16,wh_dlc06_grn_goblin_dual_sword,0,0.0,0,0,0,0,0,,120,Nasty Skulkers,0,24,light
644,11,0,88,500,24,0.7272727272727273,15,4.3,wh_hideForest_unbreakable,melee_infantry,inf_melee,10,inf_mel,9,0,0,0,0,0,grn,0.0,40.0,wh_dlc06_grn_inf_squig_explosive_0,36,700,20,20,wh_dlc06_grn_squig_maw,0,0.0,0,0,0,0,0,,1,Soopa-Squig!,35,33,light
645,11,0,3540,500,24,0.7272727272727273,50,4.3,wh2_hideForest_immuneToPsych_rampage,melee_infantry,inf_melee,40,inf_mel,9,0,0,0,0,0,grn,0.0,58.0,wh_dlc06_grn_inf_squig_herd_0,36,800,26,18,wh_dlc06_grn_squig_maw,0,0.0,0,0,0,0,0,,30,Squig Herd,0,33,light
646,0,0,3285,450,5,0.21739130434782608,45,4.3,wh_hideForest_strider,melee_infantry,inf_melee,19,inf_mel,18,0,0,0,0,0,grn,0.0,76.0,wh_dlc06_grn_mon_spider_hatchlings_0,50,90,22,20,wh_dlc06_grn_spider_fangs_0,0,0.0,0,0,0,0,0,,45,Spider Hatchlings,0,23,medium
647,0,0,3285,450,5,0.21739130434782608,45,4.3,wh_hideForest_strider,melee_infantry,inf_melee,19,inf_mel,18,0,0,0,0,0,grn,0.0,76.0,wh_dlc06_grn_mon_spider_hatchlings_0_summoned,50,90,22,20,wh_dlc06_grn_spider_fangs_0,0,0.0,0,0,0,0,0,,45,Spider Hatchlings,0,23,medium
648,0,0,54366,2400,280,0.7368421052631579,150,3.2,wh_fear_strider_terror,monster,war_beast,40,inf_mel,100,0,0,0,0,0,grn,0.0,57.0,wh_dlc06_grn_mon_venom_queen_0,65,4000,63,41,wh_main_grn_arachnarok,0,0.0,0,0,0,0,0,,6,The Arachnarok Queen (Arachnarok Spider),0,380,very_heavy
649,0,0,3384,900,8,0.26666666666666666,15,4.3,wh_cantRun,warmachine,artillery,5,art_fld,22,0,0,0,0,0,brt,0.0,20.0,wh_dlc07_brt_art_blessed_field_trebuchet_0,40,3000,10,5,wh_main_brt_hammer,0,0.0,0,0,0,0,0,,33,Blessed Field Trebuchet,0,30,very_heavy
650,0,0,5760,1650,12,0.34285714285714286,120,4.5,wh_fatigue_immune_hideForest_immuneToPsych,melee_cavalry,cavalry,38,cav_mel,23,0,0,0,0,0,brt,0.0,70.0,wh_dlc07_brt_cav_grail_guardians_0,85,1000,35,56,wh_dlc07_brt_sword_grail_guardian,0,0.0,0,0,0,0,0,,45,Grail Guardians,35,35,very_heavy
651,0,0,4500,700,9,0.3,80,5.1,wh_hideForest,melee_cavalry,cavalry,50,cav_shk,21,0,0,0,0,0,brt,0.0,75.0,wh_dlc07_brt_cav_knights_errant_0,60,1000,26,26,wh_dlc07_brt_lance_errant,0,0.0,0,0,0,0,0,,45,Knights Errant,35,30,very_heavy
652,0,0,5040,1100,36,0.75,80,4.3,wh_hideForest_immPsy,melee_cavalry,cavalry,41,cav_shk,12,0,0,0,0,0,brt,0.0,75.0,wh_dlc07_brt_cav_questing_knights_0,75,1000,40,36,wh_dlc07_brt_sword_great_questing,0,0.0,0,0,0,0,0,,45,Questing Knights,0,48,very_heavy
653,0,0,6120,2000,100,0.7407407407407407,90,4.0,wh_fear_terror,monstrous_cavalry,war_beast,50,cav_shk,35,0,0,0,0,0,brt,90.0,70.0,wh_dlc07_brt_cav_royal_hippogryph_knights_0,75,1500,46,34,wh_dlc07_brt_hippogryph_knight,0,0.0,0,0,0,0,0,,6,Royal Hippogryph Knights,0,135,very_heavy
654,0,12,4680,1600,19,0.3114754098360656,80,4.7,wh_fatigue_immune_guerrilla_immuneToPsych,monstrous_cavalry,cavalry,62,cav_mel,42,0,0,0,0,0,brt,105.0,65.0,wh_dlc07_brt_cav_royal_pegasus_knights_0,70,1100,42,30,wh_dlc07_brt_lance__royal_pegasus_knights,0,0.0,0,0,0,0,0,,18,Royal Pegasus Knights,30,61,very_heavy
655,0,30,3126,950,140,0.32558139534883723,90,4.0,wh_encourage_hideForest,lord,inf_melee,60,com,290,0,0,0,15,0,brt,0.0,34.0,wh_dlc07_brt_cha_alberic_bordeleaux_0,75,800,57,40,wh_dlc07_brt_alberic_sword,0,0.0,0,0,0,0,0,,1,Alberic de Bordeleaux,35,430,medium
656,0,30,3594,1150,140,0.32558139534883723,110,4.0,wh_encourage_hideForest,lord,cavalry,85,com,290,0,0,0,15,0,brt,0.0,75.0,wh_dlc07_brt_cha_alberic_bordeleaux_1,75,1000,57,40,wh_dlc07_brt_alberic_sword,0,0.0,0,0,0,0,0,,1,Alberic de Bordeleaux,35,430,medium
657,0,30,3912,1350,140,0.32558139534883723,90,4.0,wh_encourage,lord,cavalry,90,com,290,0,0,0,15,0,brt,105.0,65.0,wh_dlc07_brt_cha_alberic_bordeleaux_2,75,1100,57,40,wh_dlc07_brt_alberic_sword_pegasus,0,0.0,0,0,0,0,0,,1,Alberic de Bordeleaux,35,430,medium
658,0,30,4203,1700,290,0.6744186046511628,90,4.0,wh_encourage_fear_terror,lord,war_beast,80,com,140,0,0,0,15,0,brt,100.0,70.0,wh_dlc07_brt_cha_alberic_bordeleaux_3,75,1650,50,35,wh_dlc07_brt_alberic_sword_hippogryph,0,0.0,0,0,0,0,0,,1,Alberic de Bordeleaux,0,430,medium
