armour	category	charge_bonus	class	key	melee_attack	melee_defence	morale	bonus_hit_points	primary_melee_weapon	attribute_group	damage_mod_flames	damage_mod_magic	damage_mod_physical	damage_mod_missiles	damage_mod_all
wh2_main_leather_30	inf_ranged	16	inf_mis	wh2_main_def_inf_shades_0	40	32	68	74	wh2_main_def_sword_shades	wh_guerrilla_stalk	0	0	0	0	0
wh2_main_body_50	inf_melee	45	inf_mel	wh2_main_def_mon_war_hydra_0	52	26	65	9450	wh2_main_def_war_hydra	wh_fear_terror	0	0	0	35	0
wh2_main_body_30	inf_melee	54	inf_mel	wh2_main_hef_mon_phoenix_flamespyre	42	30	78	5820	wh2_main_hef_flamespyre_phoenix	wh_fear_terror	70	0	0	0	0
wh2_main_plate_80	inf_melee	42	inf_mel	wh2_main_hef_mon_phoenix_frostheart	34	48	85	6590	wh2_main_hef_frostheart_phoenix	wh_fear_terror	0	0	0	0	0
wh2_main_body_30	inf_melee	62	inf_mel	wh2_main_hef_mon_great_eagle	44	30	60	4655	wh2_main_hef_great_eagle	wh_fear	0	0	0	0	0
wh2_main_body_30	inf_melee	62	inf_mel	wh2_main_hef_mon_great_eagle_summoned	44	30	60	4655	wh2_main_hef_great_eagle	wh_fear	0	0	0	0	0
wh2_main_plate_90	inf_melee	22	inf_mel	wh2_main_hef_inf_white_lions_of_chrace_0	36	24	75	65	wh2_main_hef_greataxe	wh_hideForest	0	0	0	30	0
wh2_main_plate_90	inf_melee	22	inf_mel	wh2_dlc10_hef_inf_the_silverpelts_ror_0	43	34	85	65	wh2_main_hef_greataxe_ror	wh_hideForest	0	0	0	30	0
wh2_main_plate_90	inf_melee	20	inf_mel	wh2_main_hef_inf_swordmasters_of_hoeth_0	46	36	75	72	wh2_main_hef_greatsword	wh_hideForest	0	0	0	0	0
wh2_main_plate_100	inf_melee	10	inf_mel	wh2_main_hef_inf_phoenix_guard	38	40	90	72	wh2_main_hef_halberd	wh2_chargeReflector_fear_hideForest	0	0	30	0	0
wh2_main_plate_100	inf_melee	10	inf_mel	wh2_dlc10_hef_inf_keepers_of_the_flame_ror_0	45	53	100	72	wh2_main_hef_halberd_ror	wh2_chargeReflector_fear_hideForest	0	0	30	0	0
wh2_main_plate_110	war_machine	70	chariot	wh2_main_hef_cav_ithilmar_chariot	32	34	75	1386	wh2_main_hef_ithilmar_chariot		0	0	0	0	0
wh2_main_plate_90	cavalry	60	cav_shk	wh2_main_hef_cav_silver_helms_0	34	22	72	85	wh2_main_hef_lance	wh_hideForest	0	0	0	0	0
wh2_main_plate_90	cavalry	60	cav_shk	wh2_main_hef_cav_silver_helms_1	34	30	72	85	wh2_main_hef_lance	wh_hideForest	0	0	0	0	0
wh2_main_plate_110	cavalry	80	cav_shk	wh2_main_hef_cav_dragon_princes	36	30	85	94	wh2_main_hef_lance_dragon_princes	wh_hideForest	70	0	25	0	0
wh2_main_plate_110	cavalry	80	cav_shk	wh2_dlc10_hef_cav_the_fireborn_ror_0	43	41	95	94	wh2_main_hef_lance_dragon_princes_fireborn	wh_hideForest	70	0	25	0	0
wh2_main_body_60	war_beast	75	com	wh2_main_hef_cha_alastar_3	63	40	80	4840	wh2_main_hef_lord_great_eagle	wh_encourage_fear	0	0	0	25	0
wh2_main_body_60	war_beast	80	com	wh2_main_hef_cha_prince_3	60	50	80	4840	wh2_main_hef_lord_great_eagle	wh_encourage_fear	0	0	0	15	0
wh2_main_body_50	war_beast	80	com	wh2_main_hef_cha_princess_3	65	35	80	4840	wh2_main_hef_lord_great_eagle	wh_encourage_fear_mountedFireMove	0	0	0	15	0
wh2_main_plate_80	inf_melee	45	com	wh2_main_hef_cha_alastar_0	63	40	80	4060	wh2_main_hef_lord_greataxe	wh_encourage_hideForest	0	0	0	35	0
wh2_main_body_80	war_beast	50	com	wh2_main_hef_cha_alastar_5	60	45	80	8428	wh2_main_hef_lord_star_dragon	wh_encourage_fear_terror	0	0	0	25	0
wh2_main_body_80	war_beast	45	com	wh2_main_hef_cha_prince_5	64	58	80	8428	wh2_main_hef_lord_star_dragon	wh_encourage_fear_terror	0	0	0	25	0
wh2_main_body_70	war_beast	70	com	wh2_main_hef_cha_alastar_4	50	30	80	5860	wh2_main_hef_lord_sun_dragon	wh_encourage_fear_terror	0	0	0	25	0
wh2_main_body_70	war_beast	65	com	wh2_main_hef_cha_prince_4	50	44	80	6108	wh2_main_hef_lord_sun_dragon	wh_encourage_fear_terror	0	0	0	25	0
wh2_main_plate_90	inf_melee	35	com	wh2_main_hef_cha_loremaster_of_hoeth_0	55	43	75	3680	wh2_main_hef_loremaster_of_hoeth	wh_encourage_hideForest	0	0	0	15	0
wh2_main_body_60	war_machine	64	com	wh2_dlc10_hef_cha_mage_heavens_2	24	18	60	4140	wh2_main_hef_mage_chariot	wh_encourage	0	0	0	15	0
wh2_main_body_60	war_machine	64	com	wh2_dlc10_hef_cha_mage_shadows_2	24	18	60	4140	wh2_main_hef_mage_chariot	wh_encourage	0	0	0	15	0
wh2_main_body_60	war_machine	64	com	wh2_main_hef_cha_mage_high_4	24	18	60	4140	wh2_main_hef_mage_chariot	wh_encourage	0	0	0	15	0
wh2_main_body_60	war_machine	64	com	wh2_main_hef_cha_mage_life_4	24	18	60	4140	wh2_main_hef_mage_chariot	wh_encourage	0	0	0	15	0
wh2_main_body_60	war_machine	64	com	wh2_main_hef_cha_mage_light_4	24	18	60	4140	wh2_main_hef_mage_chariot	wh_encourage	0	0	0	15	0
wh2_main_body_15	inf_ranged	15	com	wh2_dlc10_hef_cha_mage_heavens_0	36	28	60	3412	wh2_main_hef_mage_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_body_25	cavalry	30	com	wh2_dlc10_hef_cha_mage_heavens_1	36	28	60	3832	wh2_main_hef_mage_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_body_15	inf_ranged	15	com	wh2_dlc10_hef_cha_mage_shadows_0	36	28	60	3412	wh2_main_hef_mage_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_body_25	cavalry	30	com	wh2_dlc10_hef_cha_mage_shadows_1	36	28	60	3832	wh2_main_hef_mage_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_body_15	inf_ranged	15	com	wh2_main_hef_cha_mage_high_0	36	28	60	3412	wh2_main_hef_mage_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_body_25	cavalry	30	com	wh2_main_hef_cha_mage_high_1	36	28	60	3832	wh2_main_hef_mage_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_body_15	inf_ranged	15	com	wh2_main_hef_cha_mage_life_0	36	28	60	3412	wh2_main_hef_mage_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_body_25	cavalry	30	com	wh2_main_hef_cha_mage_life_1	36	28	60	3832	wh2_main_hef_mage_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_body_15	inf_ranged	15	com	wh2_main_hef_cha_mage_light_0	36	28	60	3412	wh2_main_hef_mage_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_body_25	cavalry	30	com	wh2_main_hef_cha_mage_light_1	36	28	60	3832	wh2_main_hef_mage_staff	wh_encourage_hideForest	0	0	0	15	0
wh2_main_body_50	war_beast	50	com	wh2_main_hef_cha_princess_4	46	48	80	7428	wh2_main_hef_moon_dragon	wh_encourage_fear_terror_mountedFireMove	0	0	0	25	0
wh2_main_body_50	inf_melee	50	inf_mel	wh2_main_hef_mon_moon_dragon	46	50	75	7316	wh2_main_hef_moon_dragon	wh_fear_terror	0	0	0	25	0
wh2_main_plate_110	war_machine	84	com	wh2_main_hef_cha_noble_4	32	26	75	4964	wh2_main_hef_noble_chariot	wh_encourage	0	0	0	15	0
wh2_main_body_60	war_beast	72	com	wh2_main_hef_cha_noble_3	47	35	75	4752	wh2_main_hef_noble_great_eagle	wh_encourage_fear	0	0	0	15	0
wh2_main_plate_80	inf_melee	22	com	wh2_main_hef_cha_noble_0	42	48	75	3680	wh2_main_hef_noble_halberd	wh_chargeReflectorVsL_encourage_hideForest	0	0	0	15	0
wh2_main_plate_100	cavalry	42	com	wh2_main_hef_cha_noble_2	42	48	75	4160	wh2_main_hef_noble_halberd	wh_encourage_hideForest	0	0	0	15	0
wh2_main_chainmail_40	inf_ranged	30	com	wh2_dlc10_hef_cha_alith_anar_0	65	45	80	4260	wh2_main_hef_prince_sword	wh2_encourage_guerrilla_hideForest_mountedFireMove	0	0	0	15	0
wh2_main_chainmail_40	inf_ranged	30	com	wh2_dlc10_hef_cha_shadow_walker	40	45	80	4000	wh2_main_hef_prince_sword	wh_encourage_hideForest_mountedFireMove	0	0	0	15	0
wh2_main_plate_80	inf_melee	30	com	wh2_main_hef_cha_prince_0	60	60	80	4060	wh2_main_hef_prince_sword	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_100	cavalry	50	com	wh2_main_hef_cha_prince_2	60	60	80	4664	wh2_main_hef_prince_sword	wh_encourage_hideForest	0	0	0	15	0
wh2_main_chainmail_50	inf_ranged	30	com	wh2_main_hef_cha_princess_0	65	45	80	4060	wh2_main_hef_princess_sword	wh_encourage_hideForest	0	0	0	15	0
wh2_main_chainmail_50	cavalry	50	com	wh2_main_hef_cha_princess_1	65	45	80	4664	wh2_main_hef_princess_sword	wh_encourage_hideForest_mountedFireMove	0	0	0	15	0
wh2_main_chainmail_40	artillery	2	art_fld	wh2_main_hef_art_eagle_claw_bolt_thrower	10	15	75	55	wh2_main_hef_shortsword	wh2_cantRun_hideForest	0	0	0	0	0
wh2_main_chainmail_40	inf_melee	4	inf_mel	wh2_dlc10_hef_inf_the_scions_of_mathlann_ror_0	25	51	80	55	wh2_main_hef_spear	wh_chargeReflector_hideForest	0	0	0	0	0
wh2_main_chainmail_40	inf_melee	4	inf_mel	wh2_main_hef_inf_spearmen_0	20	38	70	55	wh2_main_hef_spear	wh_chargeReflectorVsL_hideForest	0	0	0	0	0
wh2_main_chainmail_40	cavalry	40	cav_shk	wh2_main_hef_cav_ellyrian_reavers_0	30	24	64	76	wh2_main_hef_spear_ellyrian_reavers	wh_guerrilla_hideForest	0	0	0	0	0
wh2_main_chainmail_50	inf_ranged	4	inf_mis	wh2_main_hef_inf_gate_guard	28	32	72	60	wh2_main_hef_spear_gate_guard	wh_chargeReflectorVsL_hideForest	0	0	0	0	0
wh2_main_chainmail_40	inf_ranged	4	inf_mis	wh2_dlc10_hef_inf_the_storm_riders_ror_0	27	44	80	60	wh2_main_hef_spear_guard	wh_chargeReflectorVsL_hideForest_guerrilla_fear_mountedFireMove	0	0	0	0	0
wh2_main_chainmail_40	inf_ranged	4	inf_mis	wh2_main_hef_inf_lothern_sea_guard_0	22	32	70	60	wh2_main_hef_spear_guard	wh_chargeReflectorVsL_hideForest	0	0	0	0	0
wh2_main_chainmail_40	inf_ranged	4	inf_mis	wh2_main_hef_inf_lothern_sea_guard_1	22	40	70	60	wh2_main_hef_spear_guard	wh_chargeReflectorVsL_hideForest	0	0	0	0	0
wh2_main_body_80	war_beast	45	com	wh2_main_hef_cha_princess_5	60	54	80	8428	wh2_main_hef_star_dragon	wh_encourage_fear_terror_mountedFireMove	0	0	0	25	0
wh2_main_body_80	inf_melee	45	inf_mel	wh2_main_hef_mon_star_dragon	60	54	80	8416	wh2_main_hef_star_dragon	wh_fear_terror	0	0	0	25	0
wh2_main_body_50	inf_melee	65	inf_mel	wh2_main_hef_mon_sun_dragon	46	44	70	6000	wh2_main_hef_sun_dragon	wh_fear_terror	0	0	0	25	0
wh2_main_leather_15	inf_ranged	4	inf_mis	wh2_main_hef_inf_archers_0	16	14	60	55	wh2_main_hef_sword	wh_hideForest	0	0	0	0	0
wh2_main_chainmail_40	inf_ranged	4	inf_mis	wh2_main_hef_inf_archers_1	16	18	60	55	wh2_main_hef_sword	wh_hideForest	0	0	0	0	0
wh2_main_chainmail_40	cavalry	40	cav_mis	wh2_dlc10_hef_cav_the_heralds_of_the_wind_ror_0	36	34	74	76	wh2_main_hef_sword_ellyrian_reaver_archers	wh_guerrilla_hideForest_mountedFireMove	0	0	0	0	0
wh2_main_chainmail_40	cavalry	24	cav_mis	wh2_main_hef_cav_ellyrian_reavers_1	30	22	64	76	wh2_main_hef_sword_ellyrian_reaver_archers	wh_guerrilla_hideForest_mountedFireMove	0	0	0	0	0
wh2_main_leather_15	inf_melee	15	com	wh2_main_hef_cha_teclis_0	36	28	85	3680	wh2_main_hef_teclis_sword	wh_encourage_hideForest	0	0	0	15	0
wh2_main_plate_50	cavalry	35	com	wh2_main_hef_cha_teclis_1	36	28	85	4168	wh2_main_hef_teclis_sword	wh_encourage_hideForest	0	0	0	15	0
wh2_main_body_50	war_machine	55	chariot	wh2_main_hef_cav_tiranoc_chariot	22	26	70	1166	wh2_main_hef_tiranoc_chariot	wh_mountedFireMove	0	0	0	0	0
wh2_main_plate_125	inf_melee	45	com	wh2_main_hef_cha_tyrion_0	77	60	85	4280	wh2_main_hef_tyrion_sword	wh_encourage_hideForest	45	0	0	15	0
wh2_main_plate_125	cavalry	90	com	wh2_main_hef_cha_tyrion_1	77	60	85	4884	wh2_main_hef_tyrion_sword	wh_encourage_hideForest	45	0	0	15	0
wh2_main_body_140	war_beast	70	com	wh2_main_lzd_cha_skink_chief_3	26	32	75	9848	wh2_main_lzd_ancient_stegadon	wh_encourage_fear_terror_mountedFireMove	0	0	0	15	0
wh2_main_body_140	war_beast	70	com	wh2_main_lzd_cha_skink_priest_beasts_3	26	32	70	9848	wh2_main_lzd_ancient_stegadon	wh_encourage_fear_terror_mountedFireMove	0	0	0	15	0
wh2_main_body_140	war_beast	70	com	wh2_main_lzd_cha_skink_priest_heavens_3	26	32	70	9848	wh2_main_lzd_ancient_stegadon	wh_encourage_fear_terror_mountedFireMove	0	0	0	15	0
wh2_main_body_140	war_beast	70	inf_mel	wh2_main_lzd_mon_ancient_stegadon	26	32	75	9846	wh2_main_lzd_ancient_stegadon	wh2_fear_mountedFireMove_terror	0	0	0	15	0
wh2_main_body_140	inf_melee	34	inf_mel	wh2_main_lzd_mon_bastiladon_0	22	28	60	7690	wh2_main_lzd_bastiladon	wh2_fear_rampage_terror	0	0	0	15	0
wh2_main_body_140	war_beast	34	inf_mel	wh2_main_lzd_mon_bastiladon_1	22	28	65	7690	wh2_main_lzd_bastiladon	wh_fear_terror	0	0	0	15	0
wh2_main_body_140	war_beast	34	inf_mis	wh2_main_lzd_mon_bastiladon_2	22	28	65	7690	wh2_main_lzd_bastiladon	wh_fear_terror	0	0	0	15	0
wh2_main_body_140	war_beast	34	inf_mis	wh2_main_lzd_mon_bastiladon_blessed_2	22	28	65	8675	wh2_main_lzd_bastiladon	wh2_fatigueImmune_fear_terror	0	0	0	15	0
wh2_main_body_95	war_beast	50	com	wh2_main_lzd_cha_saurus_scar_veteran_2	38	40	75	7536	wh2_main_lzd_carnosaur_hero	wh_encourage_fear_terror	0	0	0	15	0
wh2_main_body_95	war_beast	50	com	wh2_main_lzd_cha_saurus_old_blood_2	42	44	75	7944	wh2_main_lzd_cha_carnosaur_lord	wh_encourage_fear_terror	0	0	0	15	0
wh_main_body_0	inf_melee	10	com	wh2_main_lzd_cha_skink_priest_0_summoned	22	26	55	2192	wh2_main_lzd_cha_caster_hero	wh_hideForest	0	0	75	0	0
wh2_main_body_30	inf_melee	10	com	wh2_main_lzd_cha_skink_priest_beasts_0	22	26	55	3248	wh2_main_lzd_cha_caster_hero	wh_encourage_hideForest	0	0	0	15	0
wh2_main_body_30	inf_melee	10	com	wh2_main_lzd_cha_skink_priest_heavens_0	22	26	55	3248	wh2_main_lzd_cha_caster_hero	wh_encourage_hideForest	0	0	0	15	0
wh2_main_body_100	cavalry	52	com	wh2_main_lzd_cha_saurus_scar_veteran_1	43	42	75	4620	wh2_main_lzd_cha_cold_one_hero	wh_encourage_fear_hideForest	0	0	0	15	0
wh2_main_body_110	cavalry	55	com	wh2_main_lzd_cha_saurus_old_blood_1	49	52	75	5212	wh2_main_lzd_cha_cold_one_lord	wh_encourage_fear_hideForest	0	0	0	15	0
wh2_main_body_95	inf_melee	50	com	wh2_main_lzd_cha_kroq_gar_0	57	44	75	4992	wh2_main_lzd_cha_kroq_gar	wh_encourage_hideForest	0	0	0	15	0
wh2_main_body_110	cavalry	70	com	wh2_main_lzd_cha_kroq_gar_2	57	44	75	5540	wh2_main_lzd_cha_kroq_gar	wh_encourage_fear_hideForest	0	0	0	15	0
wh2_main_body_120	cavalry	85	com	wh2_main_lzd_cha_kroq_gar_3	57	44	75	5808	wh2_main_lzd_cha_kroq_gar	wh_encourage_fear_hideForest	0	0	0	15	0
wh2_main_body_95	war_beast	67	com	wh2_main_lzd_cha_kroq_gar_1	52	40	75	8260	wh2_main_lzd_cha_kroq_gar_grymloq	wh_encourage_fear_terror	0	0	0	15	0
wh2_main_body_45	war_machine	14	com	wh2_main_lzd_cha_lord_mazdamundi_0	26	32	85	7240	wh2_main_lzd_cha_mazdamundi_lord	wh_encourage_hideForest_immuneToPsych_strider	0	0	0	40	0
wh2_main_body_95	inf_melee	35	com	wh2_main_lzd_cha_saurus_old_blood_0	49	52	75	4632	wh2_main_lzd_cha_saurus_old_blood	wh_encourage_hideForest	0	0	0	15	0
wh2_main_body_85	inf_melee	32	com	wh2_main_lzd_cha_saurus_scar_veteran_0	38	47	75	4160	wh2_main_lzd_cha_saurus_scar_veteran	wh_chargeReflectorVsL_encourage_hideForest	0	0	0	15	0
wh2_main_body_45	war_machine	14	com	wh2_main_lzd_cha_slann_mage_priest_campaign_0	24	30	85	7020	wh2_main_lzd_cha_slann_lord	wh_encourage_hideForest_strider	0	0	0	40	0
wh2_main_body_45	war_machine	14	com	wh2_main_lzd_cha_slann_mage_priest_heavens_0	24	30	85	7020	wh2_main_lzd_cha_slann_lord	wh_encourage_hideForest_strider	0	0	0	40	0
wh2_main_body_45	war_machine	14	com	wh2_main_lzd_cha_slann_mage_priest_high_0	24	30	85	7020	wh2_main_lzd_cha_slann_lord	wh_encourage_hideForest_strider	0	0	0	40	0
wh2_main_body_45	war_machine	14	com	wh2_main_lzd_cha_slann_mage_priest_life_0_qb	24	30	85	7020	wh2_main_lzd_cha_slann_lord	wh_encourage_hideForest_strider	0	0	0	40	0
wh2_main_body_45	war_machine	14	com	wh2_main_lzd_cha_slann_mage_priest_light_0	24	30	85	7020	wh2_main_lzd_cha_slann_lord	wh_encourage_hideForest_strider	0	0	0	40	0
wh2_main_body_30	cavalry	20	com	wh2_main_lzd_cha_skink_priest_beasts_1	22	26	55	3676	wh2_main_lzd_cha_terradon_hero	wh_encourage_fear	0	0	0	15	0
wh2_main_body_30	cavalry	20	com	wh2_main_lzd_cha_skink_priest_heavens_1	22	26	55	3676	wh2_main_lzd_cha_terradon_hero	wh_encourage_fear	0	0	0	15	0
wh2_main_body_90	cavalry	42	cav_mel	wh2_main_lzd_cav_cold_ones_1	24	26	75	114	wh2_main_lzd_cold_one_club	wh_fear_hideForest	0	0	0	0	0
wh2_main_body_90	inf_melee	40	inf_mel	wh2_main_lzd_cav_cold_ones_feral_0	20	20	55	102	wh2_main_lzd_cold_one_feral	wh2_fear_hideForest_rampage	0	0	0	0	0
wh2_main_body_90	inf_melee	40	inf_mel	wh2_main_lzd_cav_cold_ones_feral_0_summoned	20	20	55	102	wh2_main_lzd_cold_one_feral	wh2_fear_hideForest_rampage	0	0	0	0	0
wh2_main_body_90	cavalry	42	cav_shk	wh2_main_lzd_cav_cold_one_spearriders_1	20	26	75	114	wh2_main_lzd_cold_one_spear	wh_fear_hideForest	0	0	0	0	0
wh2_main_body_90	cavalry	42	cav_shk	wh2_main_lzd_cav_cold_one_spearriders_blessed_0	20	26	75	132	wh2_main_lzd_cold_one_spear	wh_fear_hideForest	0	0	0	0	0
wh2_main_body_95	inf_melee	50	inf_mel	wh2_main_lzd_mon_carnosaur_0	38	40	60	7536	wh2_main_lzd_feral_carnosaur	wh2_fear_rampage_terror	0	0	0	15	0
wh2_main_body_95	inf_melee	50	inf_mel	wh2_main_lzd_mon_carnosaur_blessed_0	38	40	60	8260	wh2_main_lzd_feral_carnosaur	wh2_fear_rampage_terror	0	50	0	15	0
wh2_main_plate_100	cavalry	55	cav_shk	wh2_main_lzd_cav_horned_ones_0	41	28	85	134	wh2_main_lzd_horned_one_club	wh_fear_hideForest	0	0	0	0	0
wh2_main_plate_100	cavalry	55	cav_shk	wh2_main_lzd_cav_horned_ones_blessed_0	41	28	85	154	wh2_main_lzd_horned_one_club	wh_fear_hideForest	0	0	0	0	0
wh2_main_body_100	inf_melee	22	inf_mel	wh2_main_lzd_mon_kroxigors	26	26	70	502	wh2_main_lzd_kroxigor	wh_fear_hideForest	0	0	0	15	0
wh2_main_body_100	inf_melee	42	inf_mel	wh2_main_lzd_mon_kroxigors_blessed	26	26	70	566	wh2_main_lzd_kroxigor	wh_fear_hideForest	0	0	0	15	0
wh2_main_body_60	inf_melee	16	inf_mel	wh2_main_lzd_inf_saurus_warriors_0	28	28	75	94	wh2_main_lzd_saurus_club	wh_hideForest	0	0	0	0	0
wh2_main_body_60	inf_melee	16	inf_mel	wh2_main_lzd_inf_saurus_warriors_1	28	34	75	94	wh2_main_lzd_saurus_club	wh_hideForest	0	0	0	0	0
wh2_main_body_60	inf_melee	16	inf_mel	wh2_main_lzd_inf_saurus_warriors_blessed_1	28	34	75	107	wh2_main_lzd_saurus_club	wh2_fatigueImmune_hideForest	0	0	0	0	0
wh2_main_body_60	inf_melee	10	inf_mel	wh2_main_lzd_inf_saurus_spearmen_0	24	30	75	94	wh2_main_lzd_saurus_spear	wh_hideForest_chargeReflectorVsL	0	0	0	0	0
wh2_main_body_60	inf_melee	10	inf_mel	wh2_main_lzd_inf_saurus_spearmen_1	24	36	75	94	wh2_main_lzd_saurus_spear	wh_hideForest_chargeReflectorVsL	0	0	0	0	0
wh2_main_body_60	inf_melee	10	inf_mel	wh2_main_lzd_inf_saurus_spearmen_blessed_1	24	36	75	107	wh2_main_lzd_saurus_spear	wh_hideForest_chargeReflectorVsL	0	0	0	0	0
wh2_main_body_30	inf_ranged	16	com	wh2_main_lzd_cha_skink_chief_0	33	36	60	3564	wh2_main_lzd_skink_chief_hero	wh_encourage_hideForest_mountedFireMove	0	0	0	15	0
wh2_main_body_30	cavalry	26	com	wh2_main_lzd_cha_skink_chief_1	33	36	60	3992	wh2_main_lzd_skink_chief_terradon	wh_encourage_fear_mountedFireMove	0	0	0	15	0
wh2_main_body_30	inf_melee	10	inf_mel	wh2_main_lzd_inf_skink_cohort_0	20	24	55	42	wh2_main_lzd_skink_club	wh_hideForest	0	0	0	0	0
wh2_main_body_30	inf_ranged	10	inf_mis	wh2_main_lzd_inf_skink_cohort_1	20	24	55	42	wh2_main_lzd_skink_club	wh_hideForest	0	0	0	0	0
wh2_main_body_30	inf_ranged	8	inf_mis	wh2_main_lzd_inf_skink_skirmishers_0	16	14	50	42	wh2_main_lzd_skink_club	wh_guerrilla_hideForest_footFireMove	0	0	0	0	0
wh2_main_body_30	inf_ranged	8	inf_mis	wh2_main_lzd_inf_skink_skirmishers_blessed_0	16	14	50	50	wh2_main_lzd_skink_club	wh_guerrilla_hideForest_footFireMove	0	70	0	0	0
wh2_main_body_30	inf_ranged	10	inf_mis	wh2_main_lzd_inf_chameleon_skinks_0	20	24	58	46	wh2_main_lzd_skink_club_poison	wh_guerrilla_stalk_mountedFireMove	0	0	0	40	0
wh2_main_body_30	inf_ranged	20	inf_mis	wh2_main_lzd_inf_chameleon_skinks_blessed_0	20	24	58	57	wh2_main_lzd_skink_club_poison	wh_guerrilla_stalk_mountedFireMove	0	0	0	40	0
wh2_main_body_140	war_beast	70	com	wh2_main_lzd_cha_lord_mazdamundi_1	26	32	85	10068	wh2_main_lzd_stegadon	wh_encourage_fear_terror_mountedFireMove	0	0	0	15	0
wh2_main_body_120	war_beast	70	com	wh2_main_lzd_cha_skink_chief_2	30	32	65	9196	wh2_main_lzd_stegadon	wh_encourage_fear_terror	0	0	0	15	0
wh2_main_body_120	war_beast	70	com	wh2_main_lzd_cha_skink_priest_beasts_2	30	32	60	9196	wh2_main_lzd_stegadon	wh_encourage_fear_terror	0	0	0	15	0
wh2_main_body_120	war_beast	70	com	wh2_main_lzd_cha_skink_priest_heavens_2	30	32	60	9196	wh2_main_lzd_stegadon	wh_encourage_fear_terror	0	0	0	15	0
wh2_main_body_120	inf_melee	76	inf_mel	wh2_main_lzd_mon_stegadon_0	30	32	60	9032	wh2_main_lzd_stegadon	wh2_fear_rampage_terror	0	0	0	15	0
wh2_main_body_120	war_beast	70	inf_mis	wh2_main_lzd_mon_stegadon_1	30	32	65	9196	wh2_main_lzd_stegadon	wh_fear_terror	0	0	0	15	0
wh2_main_body_120	war_beast	70	inf_mis	wh2_main_lzd_mon_stegadon_blessed_1	30	32	65	10538	wh2_main_lzd_stegadon	wh2_fatigueImmune_fear_terror	0	0	0	0	0
wh2_main_body_85	inf_melee	14	inf_mel	wh2_main_lzd_inf_temple_guards	32	38	90	97	wh2_main_lzd_temple_guard_halberd	wh_chargeReflectorVsL_hideForest	0	0	0	0	0
wh2_main_body_85	inf_melee	28	inf_mel	wh2_main_lzd_inf_temple_guards_blessed	32	38	90	110	wh2_main_lzd_temple_guard_halberd	wh_chargeReflectorVsL_hideForest	0	0	0	0	0
wh2_main_leather_15	cavalry	16	cav_mis	wh2_main_lzd_cav_terradon_riders_0	26	22	55	356	wh2_main_lzd_terradon	wh2_fear_guerrilla_mountedFireMove	0	0	0	15	0
wh2_main_leather_15	cavalry	16	cav_mis	wh2_main_lzd_cav_terradon_riders_1	26	22	55	356	wh2_main_lzd_terradon	wh2_fear_guerrilla_mountedFireMove	0	0	0	15	0
wh2_main_leather_15	cavalry	16	cav_mis	wh2_main_lzd_cav_terradon_riders_blessed_1	26	22	55	406	wh2_main_lzd_terradon	wh2_fear_guerrilla_mountedFireMove	0	0	0	15	0
wh2_main_body_10	inf_melee	34	inf_mel	wh2_main_skv_inf_plague_monk_censer_bearer	30	24	72	72	wh2_main_skv_censer	wh_hideForest	0	0	15	0	0
wh2_main_body_20	inf_melee	40	com	wh2_main_skv_cha_assassin	60	35	60	3564	wh2_main_skv_cha_assassin	wh2_encourage_stalk	0	0	30	0	0
wh2_main_body_20	inf_melee	20	com	wh2_main_skv_cha_plague_priest_0	40	32	60	3832	wh2_main_skv_cha_censer_hero	wh_encourage_hideForest	0	0	0	15	0
wh2_main_heavy_metal_90	war_machine	20	com	wh2_main_skv_cha_plague_priest_2	30	26	85	5860	wh2_main_skv_cha_plague_furnace	wh_encourage	0	25	0	25	0
wh2_main_heavy_metal_110	inf_melee	50	com	wh2_main_skv_cha_queek_headtaker	63	42	70	4280	wh2_main_skv_cha_queek_headtaker	wh_encourage_hideForest	0	0	0	15	0
wh2_main_heavy_metal_100	war_machine	15	com	wh2_main_skv_cha_grey_seer_plague_1	30	34	85	6260	wh2_main_skv_cha_screaming_bell	wh_encourage_fear	0	25	0	25	0
wh2_main_heavy_metal_100	war_machine	15	com	wh2_main_skv_cha_grey_seer_ruin_1	30	34	85	6260	wh2_main_skv_cha_screaming_bell	wh_encourage_fear	0	25	0	25	0
wh2_main_leather_30	inf_melee	30	com	wh2_main_skv_cha_lord_skrolk	54	45	65	4664	wh2_main_skv_cha_skrolk	wh_encourage_fear_hideForest	0	0	0	15	0
wh2_main_body_20	inf_melee	15	com	wh2_main_skv_cha_grey_seer_plague_0	30	34	55	3680	wh2_main_skv_cha_staff_lord	wh_encourage_hideForest	0	0	0	15	0
wh2_main_body_20	inf_melee	15	com	wh2_main_skv_cha_grey_seer_ruin_0	30	34	55	3680	wh2_main_skv_cha_staff_lord	wh_encourage_hideForest	0	0	0	15	0
